https://www.discogs.com/release/166376-Intermission-Feat-Lori-Glori-Six-Days;
https://www.discogs.com/release/919490-Morgana-When-I-Dream-Of-You;
https://www.discogs.com/release/2191666-Fun-In-The-Box-Our-Summer-Love;
https://www.discogs.com/release/952421-BG-The-Prince-Of-Rap-Take-Me-Through-The-Night;
https://www.discogs.com/release/2579930-Hollywood-Blvd-Japanese-Boy-2000;
https://www.discogs.com/release/116803-United-Dee-Jays-For-Central-America-Too-Much-Rain;
https://www.discogs.com/release/350928-Imperio-Amor-Infinitus;
https://www.discogs.com/release/165727-Vertigo-Magic-Eyes;
https://www.discogs.com/release/934622-Jean-Michel-Jarre-Apollo-440-Rendez-Vous-98;
https://www.discogs.com/release/1298484-Professor-Griff-Sista-Sista;
https://www.discogs.com/release/254539-Le-Click-Call-Me;
https://www.discogs.com/release/242014-MS-Presents-The-Girl-Next-Door-Salsoul-Nugget-If-U-Wanna;
https://www.discogs.com/release/1315549-Tuttifrutti-Superboy-Boy-Oy-Oy;
https://www.discogs.com/release/443531-Mr-Jack-Only-House-Muzik;
https://www.discogs.com/release/644210-B-One-The-Future;
https://www.discogs.com/release/308607-SAY-Feat-Pete-D-Moore-Winner-Of-The-Game;
https://www.discogs.com/release/239209-Syndrome-Heyo-Nana-Ae;
https://www.discogs.com/release/528462-C-Block-Eternal-Grace;
https://www.discogs.com/release/2684178-High-Energy-Summer-Boy;
https://www.discogs.com/release/8077957-Double-Desire-Be-My-Baby;
https://www.discogs.com/release/545126-Arsenium-Love-Me-Love-Me-;
https://www.discogs.com/release/1222056-Fresh-System-Down-Under;
https://www.discogs.com/release/998974-Robin-Juliet;
https://www.discogs.com/release/319438-Benny-Bee-Life-Is-Life;
https://www.discogs.com/release/750522-Dr-Alban-Long-Time-Ago;
https://www.discogs.com/release/1360115-Savage-Something-And-Strangelove;
https://www.discogs.com/release/118489-White-Town-Abort-Retry-Fail_-Your-Woman;
https://www.discogs.com/release/1342170-Security-I-Will-Always-Love-You-The-Dance-Mix;
https://www.discogs.com/release/1408879-More-4-Ever-With-Me;
https://www.discogs.com/release/2811480-PNK-Just-Like-A-Pill;
https://www.discogs.com/release/1507793-Various-DJ-Hits-Vol-37;
https://www.discogs.com/release/1195370-Daddy-DJ-Over-You;
https://www.discogs.com/release/6240079-DJ-Deep-Eurodance-Megamix-2003;
https://www.discogs.com/release/607729-Special-D-Reckless;
https://www.discogs.com/release/106891-Brooklyn-Bounce-The-Beginning;
https://www.discogs.com/release/122194-DONS-Jack-To-The-Sound-Of-The-Underground;
https://www.discogs.com/release/109040-Pharao-Pharao;
https://www.discogs.com/release/170505-Pharao-World-Of-Magic;
https://www.discogs.com/release/504479-DONS-Feat-Technotronic-Pump-Up-The-Jam;
https://www.discogs.com/release/140632-DONS-Drop-The-Gun;
https://www.discogs.com/release/847123-Jason-Nevins-Hold-On-Tight;
https://www.discogs.com/release/1280994-Jason-Nevins-Muzik;
https://www.discogs.com/release/85247-Run-DMC-Vs-Jason-Nevins-Its-Like-That;
https://www.discogs.com/release/364517-Music-Instructor-The-World-Of-Music-Instructor;
https://www.discogs.com/release/196317-Music-Instructor-Hymn;
https://www.discogs.com/release/208251-Music-Instructor-Hands-In-The-Air;
https://www.discogs.com/release/499762-Music-Instructor-Hands-In-The-Air-Hit-Mix;
https://www.discogs.com/release/238669-Music-Instructor-Feat-Lunatics-3-Abe-2-Flying-Steps-Get-Freaky;
https://www.discogs.com/release/46240-General-Base-Base-Of-Love-Remixes;
https://www.discogs.com/release/42554-General-Base-I-See-You-Remixes;
https://www.discogs.com/release/257088-Odyssey-Into-The-Light-Remixes;
https://www.discogs.com/release/170504-Interactive-Living-Without-Your-Love;
https://www.discogs.com/release/169281-Ventura-Electrified;
https://www.discogs.com/release/103878-Sequential-One-Dreams;
https://www.discogs.com/release/28082-DJ-Sakin-Friends-Protect-Your-Mind-Braveheart;
https://www.discogs.com/release/31784-The-Shamen-Transamazonia;
https://www.discogs.com/release/1101970-Prophesy-The-Fire;
https://www.discogs.com/release/681142-Karma-Everyone;
https://www.discogs.com/release/106573-Magic-Affair-Omen-III;
https://www.discogs.com/release/252484-Captain-Jack-Captain-Jack;
https://www.discogs.com/release/544390-Captain-Jack-Drill-Instructor;
https://www.discogs.com/release/52722-Masterboy-Is-This-The-Love-Remix;
https://www.discogs.com/release/562153-Quad-City-DJs-Space-Jam;
https://www.discogs.com/release/77512-Double-You-Dancing-With-An-Angel;
https://www.discogs.com/release/82054-Tiga-Zyntherius-Sunglasses-At-Night;
https://www.discogs.com/release/729084-Beam-Vs-Cyrus-Feat-MC-Hammer-U-Cant-Touch-This;
https://www.discogs.com/release/194771-East-17-House-Of-Love;
https://www.discogs.com/release/545702-East-17-Let-It-Rain-Special-Remix-CD;
https://www.discogs.com/release/742845-East-17-Its-Alright;
https://www.discogs.com/release/9554968-East-17-Walthamstow;
https://www.discogs.com/release/504111-East-17-Steam;
https://www.discogs.com/release/544997-East-17-Up-All-Night;
https://www.discogs.com/release/408241-East-17-Stay-Another-Day;
